"tcga_participant_barcode","gene","expression_log2","z.score","cohort","sample_type","protocol","geneID"
"TCGA-A8-A079","MTOR",10.5852425593,-0.17575449355,"BRCA","TP","RSEM",2475
"TCGA-LL-A740","MTOR",10.9968979021,0.762001673684,"BRCA","TP","RSEM",2475
"TCGA-EW-A2FW","MTOR",9.74892944252,-1.42508885657,"BRCA","TP","RSEM",2475
"TCGA-EW-A1PH","MTOR",10.3681636443,-0.572468188444,"BRCA","TP","RSEM",2475
"TCGA-AO-A0J4","MTOR",11.2858171074,1.59959411338,"BRCA","TP","RSEM",2475
"TCGA-D8-A1JB","MTOR",10.6032820413,-0.140021806844,"BRCA","TP","RSEM",2475
"TCGA-B6-A402","MTOR",10.356813314,-0.591614165142,"BRCA","TP","RSEM",2475
"TCGA-E2-A105","MTOR",11.1328292305,1.13523814032,"BRCA","TP","RSEM",2475
"TCGA-E2-A106","MTOR",10.6209452985,-0.104598746119,"BRCA","TP","RSEM",2475
"TCGA-AO-A0J5","MTOR",10.678522941,0.0139290369799,"BRCA","TP","RSEM",2475
"TCGA-D8-A147","MTOR",11.4286446006,2.07988501065,"BRCA","TP","RSEM",2475
"TCGA-D8-A146","MTOR",10.62531223,-0.095773943536,"BRCA","TP","RSEM",2475
"TCGA-D8-A145","MTOR",11.0604211451,0.932050295743,"BRCA","TP","RSEM",2475
"TCGA-D8-A143","MTOR",11.3620281295,1.84994936321,"BRCA","TP","RSEM",2475
"TCGA-AO-A0J6","MTOR",10.2543446033,-0.757809561189,"BRCA","TP","RSEM",2475
"TCGA-BH-A42U","MTOR",9.7539841992,-1.41950634635,"BRCA","TP","RSEM",2475
"TCGA-D8-A140","MTOR",11.1427382579,1.16384610214,"BRCA","TP","RSEM",2475
"TCGA-BH-A0DL","MTOR",11.6562503706,2.95065715532,"BRCA","TP","RSEM",2475
"TCGA-BH-A0DL","MTOR",11.0607674568,0.932998028522,"BRCA","NT","RSEM",2475
"TCGA-C8-A1HN","MTOR",10.4325073463,-0.461037957083,"BRCA","TP","RSEM",2475
"TCGA-E2-A10B","MTOR",10.8731946954,0.451589335246,"BRCA","TP","RSEM",2475
"TCGA-BH-A0DO","MTOR",10.6886653958,0.0353024722266,"BRCA","TP","RSEM",2475
"TCGA-BH-A0DO","MTOR",10.755236946,0.179382624632,"BRCA","NT","RSEM",2475
"TCGA-BH-A0DH","MTOR",9.6623344077,-1.51774891399,"BRCA","TP","RSEM",2475
"TCGA-BH-A0DH","MTOR",10.7488828296,0.165341687166,"BRCA","NT","RSEM",2475
"TCGA-AC-A3W5","MTOR",10.3797828499,-0.5527120175,"BRCA","TP","RSEM",2475
"TCGA-AC-A3W6","MTOR",10.1364472442,-0.934980689916,"BRCA","TP","RSEM",2475
"TCGA-AC-A3W7","MTOR",10.6090696545,-0.12846268336,"BRCA","TP","RSEM",2475
"TCGA-A2-A3KC","MTOR",10.0962157243,-0.992200680289,"BRCA","TP","RSEM",2475
"TCGA-BH-A0DE","MTOR",9.80139246707,-1.36618524027,"BRCA","TP","RSEM",2475
"TCGA-BH-A0DG","MTOR",11.0124586822,0.802967316743,"BRCA","TP","RSEM",2475
"TCGA-BH-A0DG","MTOR",10.9218667417,0.57055780392,"BRCA","NT","RSEM",2475
"TCGA-A8-A093","MTOR",10.6288486729,-0.0886078119537,"BRCA","TP","RSEM",2475
"TCGA-A8-A095","MTOR",11.1020187936,1.04753154404,"BRCA","TP","RSEM",2475
"TCGA-A8-A097","MTOR",10.8613094207,0.423142933488,"BRCA","TP","RSEM",2475
"TCGA-A8-A06U","MTOR",10.5947724604,-0.156933300643,"BRCA","TP","RSEM",2475
"TCGA-A8-A099","MTOR",10.0036823405,-1.11790698001,"BRCA","TP","RSEM",2475
"TCGA-BH-A1EN","MTOR",10.3579813404,-0.589650859146,"BRCA","TP","RSEM",2475
"TCGA-BH-A1EN","MTOR",10.6393274123,-0.067270607568,"BRCA","NT","RSEM",2475
"TCGA-A8-A06Q","MTOR",11.3761430293,1.89778629997,"BRCA","TP","RSEM",2475
"TCGA-B6-A400","MTOR",9.62931599817,-1.55164085114,"BRCA","TP","RSEM",2475
"TCGA-A8-A06N","MTOR",11.2085102489,1.35879678652,"BRCA","TP","RSEM",2475
"TCGA-A2-A3Y0","MTOR",10.4768013796,-0.381389954615,"BRCA","TP","RSEM",2475
"TCGA-C8-A8HQ","MTOR",10.0661820475,-1.03388835265,"BRCA","TP","RSEM",2475
"TCGA-BH-A1ES","MTOR",10.8539486447,0.405642688198,"BRCA","TP","RSEM",2475
"TCGA-BH-A1ES","MTOR",9.70087904899,-1.47719068327,"BRCA","TM","RSEM",2475
"TCGA-B6-A0I6","MTOR",10.9211308672,0.568729069694,"BRCA","TP","RSEM",2475
"TCGA-B6-A0I9","MTOR",10.6991593652,0.0575753940543,"BRCA","TP","RSEM",2475
"TCGA-B6-A0I8","MTOR",10.6757636318,0.00814023267124,"BRCA","TP","RSEM",2475
"TCGA-EW-A1IY","MTOR",10.6640470434,-0.0163172621963,"BRCA","TP","RSEM",2475
"TCGA-AN-A04D","MTOR",9.48284767818,-1.69297448245,"BRCA","TP","RSEM",2475
"TCGA-AN-A04C","MTOR",10.3856746656,-0.542633183481,"BRCA","TP","RSEM",2475
"TCGA-D8-A1Y0","MTOR",10.3462002287,-0.609380781201,"BRCA","TP","RSEM",2475
"TCGA-B6-A0IP","MTOR",10.6658857954,-0.0124921335861,"BRCA","TP","RSEM",2475
"TCGA-AN-A046","MTOR",10.4070754629,-0.50567567185,"BRCA","TP","RSEM",2475
"TCGA-AN-A041","MTOR",10.9316145871,0.594870560195,"BRCA","TP","RSEM",2475
"TCGA-AN-A049","MTOR",10.2942356725,-0.694509071105,"BRCA","TP","RSEM",2475
"TCGA-B6-A0IA","MTOR",10.0630334184,-1.03820869798,"BRCA","TP","RSEM",2475
"TCGA-B6-A0IC","MTOR",10.9259045013,0.580608725388,"BRCA","TP","RSEM",2475
"TCGA-AC-A2FK","MTOR",11.0441244085,0.887708158256,"BRCA","TP","RSEM",2475
"TCGA-AC-A2FF","MTOR",10.8010769912,0.282530407217,"BRCA","TP","RSEM",2475
"TCGA-AC-A2FF","MTOR",10.9879998121,0.738774179578,"BRCA","NT","RSEM",2475
"TCGA-AC-A2FB","MTOR",11.1716972251,1.24858749821,"BRCA","TP","RSEM",2475
"TCGA-AC-A2FB","MTOR",10.6238657647,-0.0986999552681,"BRCA","NT","RSEM",2475
"TCGA-B6-A0IO","MTOR",10.2340694303,-0.78931821011,"BRCA","TP","RSEM",2475
"TCGA-B6-A0IN","MTOR",10.2784650234,-0.719743865823,"BRCA","TP","RSEM",2475
"TCGA-D8-A27R","MTOR",10.8575314043,0.41414954649,"BRCA","TP","RSEM",2475
"TCGA-E9-A5UO","MTOR",10.9384453277,0.612005724105,"BRCA","TP","RSEM",2475
"TCGA-AQ-A04H","MTOR",11.267991835,1.5429214678,"BRCA","TP","RSEM",2475
"TCGA-E2-A14X","MTOR",11.0058309044,0.785464853237,"BRCA","TP","RSEM",2475
"TCGA-AQ-A04J","MTOR",11.0039632307,0.780547253256,"BRCA","TP","RSEM",2475
"TCGA-E2-A15M","MTOR",10.6871316557,0.0320607344197,"BRCA","TP","RSEM",2475
"TCGA-E2-A15M","MTOR",10.7187479372,0.0995871108009,"BRCA","NT","RSEM",2475
"TCGA-E2-A15L","MTOR",10.8905660104,0.493589960913,"BRCA","TP","RSEM",2475
"TCGA-E2-A15I","MTOR",10.7754541518,0.224471006946,"BRCA","TP","RSEM",2475
"TCGA-E2-A15I","MTOR",10.5022674418,-0.334478383614,"BRCA","NT","RSEM",2475
"TCGA-E2-A15H","MTOR",10.242781117,-0.775834044856,"BRCA","TP","RSEM",2475
"TCGA-BH-A1FC","MTOR",10.6732678173,0.00291374611412,"BRCA","TP","RSEM",2475
"TCGA-BH-A1FC","MTOR",10.363214671,-0.580834744575,"BRCA","NT","RSEM",2475
"TCGA-E2-A15S","MTOR",10.453727758,-0.423185210452,"BRCA","TP","RSEM",2475
"TCGA-E2-A15R","MTOR",10.5558136632,-0.233096855505,"BRCA","TP","RSEM",2475
"TCGA-EW-A1P7","MTOR",10.5981295659,-0.150273476858,"BRCA","TP","RSEM",2475
"TCGA-AN-A0FK","MTOR",9.55713147013,-1.62308810912,"BRCA","TP","RSEM",2475
"TCGA-A8-A0AB","MTOR",11.0480291987,0.898287199978,"BRCA","TP","RSEM",2475
"TCGA-E2-A14Q","MTOR",10.749762101,0.167280962489,"BRCA","TP","RSEM",2475
"TCGA-BH-A0E7","MTOR",11.2812804942,1.58510417203,"BRCA","TP","RSEM",2475
"TCGA-AN-A0FW","MTOR",10.7304717506,0.125005462892,"BRCA","TP","RSEM",2475
"TCGA-AN-A0FS","MTOR",10.7515726784,0.171278002838,"BRCA","TP","RSEM",2475
"TCGA-BH-A0EE","MTOR",10.6719517916,0.000161494633998,"BRCA","TP","RSEM",2475
"TCGA-LL-A7SZ","MTOR",10.1173851852,-0.962290995388,"BRCA","TP","RSEM",2475
"TCGA-BH-A0E6","MTOR",9.87033589622,-1.2854482786,"BRCA","TP","RSEM",2475
"TCGA-BH-A201","MTOR",10.7248264884,0.11274020732,"BRCA","TP","RSEM",2475
"TCGA-BH-A209","MTOR",10.6367940729,-0.0724433023875,"BRCA","TP","RSEM",2475
"TCGA-BH-A209","MTOR",10.9572053052,0.659485343248,"BRCA","NT","RSEM",2475
"TCGA-Z7-A8R5","MTOR",9.77029883746,-1.40135431526,"BRCA","TP","RSEM",2475
"TCGA-B6-A0X4","MTOR",10.4478004683,-0.433814346885,"BRCA","TP","RSEM",2475
"TCGA-B6-A0X5","MTOR",10.7084702351,0.0774733459701,"BRCA","TP","RSEM",2475
"TCGA-E2-A156","MTOR",11.1968796358,1.32367318496,"BRCA","TP","RSEM",2475
"TCGA-E2-A154","MTOR",10.0459740706,-1.06145319841,"BRCA","TP","RSEM",2475
"TCGA-AR-A0U2","MTOR",11.1840645287,1.28529897272,"BRCA","TP","RSEM",2475
"TCGA-E9-A54Y","MTOR",9.51264210735,-1.66537525435,"BRCA","TP","RSEM",2475
"TCGA-BH-A1FN","MTOR",10.7618301875,0.194017489427,"BRCA","TP","RSEM",2475
"TCGA-BH-A1FN","MTOR",10.4077522287,-0.504497984015,"BRCA","NT","RSEM",2475
"TCGA-BH-A0RX","MTOR",9.845242733,-1.31528143505,"BRCA","TP","RSEM",2475
"TCGA-E9-A5FL","MTOR",10.0152529317,-1.10262587496,"BRCA","TP","RSEM",2475
"TCGA-C8-A274","MTOR",10.4584041523,-0.414768374758,"BRCA","TP","RSEM",2475
"TCGA-BH-A28Q","MTOR",11.1126648858,1.07762571057,"BRCA","TP","RSEM",2475
"TCGA-C8-A275","MTOR",10.8099561089,0.302891596571,"BRCA","TP","RSEM",2475
"TCGA-A7-A0CG","MTOR",10.6106366749,-0.125325016853,"BRCA","TP","RSEM",2475
"TCGA-C8-A278","MTOR",10.9285117132,0.587113643756,"BRCA","TP","RSEM",2475
"TCGA-OL-A66H","MTOR",10.0390928702,-1.07075177495,"BRCA","TP","RSEM",2475
"TCGA-S3-A6ZG","MTOR",10.2250361595,-0.803214408983,"BRCA","TP","RSEM",2475
"TCGA-C8-A1HE","MTOR",10.4173670001,-0.487706828434,"BRCA","TP","RSEM",2475
"TCGA-AN-A0FZ","MTOR",10.900820478,0.518621788869,"BRCA","TP","RSEM",2475
"TCGA-E2-A14O","MTOR",9.51305898576,-1.66498503319,"BRCA","TP","RSEM",2475
"TCGA-3C-AALI","MTOR",10.2695550983,-0.733879262319,"BRCA","TP","RSEM",2475
"TCGA-BH-A18F","MTOR",10.6978741403,0.0548388549373,"BRCA","TP","RSEM",2475
"TCGA-C8-A27A","MTOR",11.3849465162,1.92786013286,"BRCA","TP","RSEM",2475
"TCGA-E9-A1NG","MTOR",10.4164028696,-0.489395630202,"BRCA","TP","RSEM",2475
"TCGA-E9-A1NG","MTOR",10.6802510316,0.0175600716917,"BRCA","NT","RSEM",2475
"TCGA-LQ-A4E4","MTOR",9.8865702659,-1.26586901038,"BRCA","TP","RSEM",2475
"TCGA-AC-A23E","MTOR",10.6593202177,-0.0261280617837,"BRCA","TP","RSEM",2475
"TCGA-BH-A8FZ","MTOR",10.7344257946,0.133624895645,"BRCA","TP","RSEM",2475
"TCGA-AC-A23G","MTOR",10.1950502875,-0.848723882631,"BRCA","TP","RSEM",2475
"TCGA-E2-A1IU","MTOR",10.6397729097,-0.0663600299072,"BRCA","TP","RSEM",2475
"TCGA-AC-A23C","MTOR",11.5055659077,2.35893935401,"BRCA","TP","RSEM",2475
"TCGA-BH-A0HU","MTOR",9.82014193702,-1.34460902311,"BRCA","TP","RSEM",2475
"TCGA-AO-A03N","MTOR",9.33755612073,-1.81968859163,"BRCA","TP","RSEM",2475
"TCGA-EW-A1OW","MTOR",10.2365867301,-0.785430232047,"BRCA","TP","RSEM",2475
"TCGA-A8-A094","MTOR",11.0018257414,0.774927033362,"BRCA","TP","RSEM",2475
"TCGA-AO-A12F","MTOR",10.4058852807,-0.507745452213,"BRCA","TP","RSEM",2475
"TCGA-E2-A14P","MTOR",10.7255638586,0.114339541043,"BRCA","TP","RSEM",2475
"TCGA-A2-A0D1","MTOR",11.0310291438,0.852438154434,"BRCA","TP","RSEM",2475
"TCGA-A8-A06X","MTOR",11.1841781817,1.28563780521,"BRCA","TP","RSEM",2475
"TCGA-A2-A0D0","MTOR",10.5606160906,-0.223818982307,"BRCA","TP","RSEM",2475
"TCGA-D8-A3Z5","MTOR",10.4964498661,-0.345268155855,"BRCA","TP","RSEM",2475
"TCGA-A2-A0D3","MTOR",10.7811905148,0.237379730004,"BRCA","TP","RSEM",2475
"TCGA-BH-A18L","MTOR",11.2678962395,1.54261942073,"BRCA","TP","RSEM",2475
"TCGA-BH-A18L","MTOR",10.6802493611,0.0175565595164,"BRCA","NT","RSEM",2475
"TCGA-BH-A0EA","MTOR",10.7845100356,0.244873233295,"BRCA","TP","RSEM",2475
"TCGA-LL-A442","MTOR",10.4722029207,-0.389772962515,"BRCA","TP","RSEM",2475
"TCGA-B6-A0X7","MTOR",10.7962306843,0.271469827775,"BRCA","TP","RSEM",2475
"TCGA-LL-A441","MTOR",10.2243067068,-0.804332759541,"BRCA","TP","RSEM",2475
"TCGA-AQ-A54N","MTOR",9.78210300179,-1.38809215646,"BRCA","TP","RSEM",2475
"TCGA-E2-A56Z","MTOR",9.88553958993,-1.26711860539,"BRCA","TP","RSEM",2475
"TCGA-A2-A0CM","MTOR",11.1243641321,1.110954036,"BRCA","TP","RSEM",2475
"TCGA-E2-A1LA","MTOR",9.35360029872,-1.80631441292,"BRCA","TP","RSEM",2475
"TCGA-E2-A572","MTOR",9.47011788909,-1.70459368262,"BRCA","TP","RSEM",2475
"TCGA-A2-A259","MTOR",10.8912368941,0.495222198173,"BRCA","TP","RSEM",2475
"TCGA-E2-A574","MTOR",9.69690894815,-1.48141841808,"BRCA","TP","RSEM",2475
"TCGA-A2-A0EX","MTOR",10.8101974173,0.30344670512,"BRCA","TP","RSEM",2475
"TCGA-B6-A0IM","MTOR",11.2067877065,1.35357695462,"BRCA","TP","RSEM",2475
"TCGA-A2-A0EW","MTOR",10.7657465603,0.20274228744,"BRCA","TP","RSEM",2475
"TCGA-A2-A0CX","MTOR",10.2565475582,-0.754359311079,"BRCA","TP","RSEM",2475
"TCGA-A2-A0ER","MTOR",11.2732394485,1.55953276304,"BRCA","TP","RSEM",2475
"TCGA-A2-A0CW","MTOR",10.6450995275,-0.0554508437059,"BRCA","TP","RSEM",2475
"TCGA-A2-A0EQ","MTOR",10.7779579133,0.230098990596,"BRCA","TP","RSEM",2475
"TCGA-A2-A0CQ","MTOR",10.3485027708,-0.605537352309,"BRCA","TP","RSEM",2475
"TCGA-AC-A2B8","MTOR",11.0054010405,0.784332453978,"BRCA","TP","RSEM",2475
"TCGA-A2-A0CR","MTOR",9.62589400748,-1.55510921668,"BRCA","TP","RSEM",2475
"TCGA-E2-A1LH","MTOR",10.3785932277,-0.554742054826,"BRCA","TP","RSEM",2475
"TCGA-E2-A1LH","MTOR",10.7635281812,0.197797329461,"BRCA","NT","RSEM",2475
"TCGA-XX-A899","MTOR",10.7087580059,0.0780903797158,"BRCA","TP","RSEM",2475
"TCGA-EW-A2FR","MTOR",10.2833785996,-0.711911160338,"BRCA","TP","RSEM",2475
"TCGA-S3-A6ZF","MTOR",10.4295180518,-0.466325629431,"BRCA","TP","RSEM",2475
"TCGA-C8-A12Y","MTOR",10.2847610713,-0.709702556625,"BRCA","TP","RSEM",2475
"TCGA-AC-A2BK","MTOR",10.5798255055,-0.186397678685,"BRCA","TP","RSEM",2475
"TCGA-C8-A12T","MTOR",11.0422994621,0.882773736803,"BRCA","TP","RSEM",2475
"TCGA-BH-A18T","MTOR",10.8459806407,0.386799128279,"BRCA","TP","RSEM",2475
"TCGA-AO-A124","MTOR",9.67541689123,-1.50410429778,"BRCA","TP","RSEM",2475
"TCGA-AC-A2BM","MTOR",10.6905034374,0.0391919291004,"BRCA","TP","RSEM",2475
"TCGA-A7-A6VV","MTOR",10.9881044391,0.73904646559,"BRCA","TP","RSEM",2475
"TCGA-E2-A1AZ","MTOR",11.1326997652,1.13486566489,"BRCA","TP","RSEM",2475
"TCGA-D8-A1XK","MTOR",10.6331907835,-0.0797850427351,"BRCA","TP","RSEM",2475
"TCGA-BH-A0BS","MTOR",11.1430898617,1.16486481783,"BRCA","TP","RSEM",2475
"TCGA-BH-A0BS","MTOR",10.6694861296,-0.0049882786204,"BRCA","NT","RSEM",2475
"TCGA-D8-A1XB","MTOR",11.0762291158,0.975543780766,"BRCA","TP","RSEM",2475
"TCGA-E2-A107","MTOR",10.081224835,-1.01311697819,"BRCA","TP","RSEM",2475
"TCGA-D8-A1XA","MTOR",11.2419275733,1.4613046138,"BRCA","TP","RSEM",2475
"TCGA-LL-A9Q3","MTOR",9.81427627126,-1.35138918511,"BRCA","TP","RSEM",2475
"TCGA-D8-A1XF","MTOR",10.8516088246,0.400098442201,"BRCA","TP","RSEM",2475
"TCGA-A2-A25A","MTOR",10.5609471386,-0.223178287591,"BRCA","TP","RSEM",2475
"TCGA-D8-A1XY","MTOR",9.93543087004,-1.2055941669,"BRCA","TP","RSEM",2475
"TCGA-A2-A25B","MTOR",10.8806185707,0.469477028928,"BRCA","TP","RSEM",2475
"TCGA-D8-A1XS","MTOR",10.9066157811,0.532847392815,"BRCA","TP","RSEM",2475
"TCGA-A2-A25C","MTOR",10.3160693551,-0.659114292634,"BRCA","TP","RSEM",2475
"TCGA-D8-A1XR","MTOR",10.5404604306,-0.262551621278,"BRCA","TP","RSEM",2475
"TCGA-A2-A25D","MTOR",11.009878712,0.796144638936,"BRCA","TP","RSEM",2475
"TCGA-D8-A1XQ","MTOR",10.1403016656,-0.929414446611,"BRCA","TP","RSEM",2475
"TCGA-A2-A25E","MTOR",11.0586810337,0.927291667907,"BRCA","TP","RSEM",2475
"TCGA-D8-A1XU","MTOR",11.3065273563,1.66632451993,"BRCA","TP","RSEM",2475
"TCGA-A2-A25F","MTOR",10.9851594833,0.731389923424,"BRCA","TP","RSEM",2475
"TCGA-A8-A086","MTOR",10.6022315603,-0.142114878475,"BRCA","TP","RSEM",2475
"TCGA-AR-A24Z","MTOR",11.2646426283,1.53235111409,"BRCA","TP","RSEM",2475
"TCGA-AR-A24X","MTOR",10.9230442674,0.573486033868,"BRCA","TP","RSEM",2475
"TCGA-C8-A1HF","MTOR",10.7743017977,0.221884012557,"BRCA","TP","RSEM",2475
"TCGA-BH-A0BO","MTOR",10.4940257212,-0.349751355207,"BRCA","TP","RSEM",2475
"TCGA-BH-A1F6","MTOR",10.8474701234,0.390313706652,"BRCA","TP","RSEM",2475
"TCGA-BH-A1F6","MTOR",10.9226515188,0.572509094579,"BRCA","NT","RSEM",2475
"TCGA-AR-A24S","MTOR",10.7383461448,0.142194233688,"BRCA","TP","RSEM",2475
"TCGA-E2-A155","MTOR",11.3576425001,1.83518103575,"BRCA","TP","RSEM",2475
"TCGA-AR-A24R","MTOR",10.9537048087,0.650579021228,"BRCA","TP","RSEM",2475
"TCGA-AR-A24Q","MTOR",10.1182913244,-0.961000917943,"BRCA","TP","RSEM",2475
"TCGA-BH-A1F2","MTOR",9.29730538387,-1.85259360752,"BRCA","TP","RSEM",2475
"TCGA-BH-A1F2","MTOR",10.7696610076,0.211486494842,"BRCA","NT","RSEM",2475
"TCGA-AR-A24P","MTOR",11.0036816378,0.779806369118,"BRCA","TP","RSEM",2475
"TCGA-BH-A0W7","MTOR",10.427594336,-0.469722642357,"BRCA","TP","RSEM",2475
"TCGA-AR-A24W","MTOR",10.7642564072,0.199419769601,"BRCA","TP","RSEM",2475
"TCGA-AR-A2LR","MTOR",10.8641051069,0.429813108947,"BRCA","TP","RSEM",2475
"TCGA-AR-A24V","MTOR",10.6154024107,-0.115761548348,"BRCA","TP","RSEM",2475
"TCGA-BH-A1FB","MTOR",11.2523044179,1.49362180245,"BRCA","TP","RSEM",2475
"TCGA-BH-A1FB","MTOR",10.6705260467,-0.00281738457899,"BRCA","NT","RSEM",2475
"TCGA-AR-A24U","MTOR",11.0309407534,0.852201175026,"BRCA","TP","RSEM",2475
"TCGA-AR-A24T","MTOR",10.1332935397,-0.939523965951,"BRCA","TP","RSEM",2475
"TCGA-A8-A08C","MTOR",10.9223898004,0.57185823304,"BRCA","TP","RSEM",2475
"TCGA-AR-A24K","MTOR",11.0125153201,0.803117231174,"BRCA","TP","RSEM",2475
"TCGA-A8-A08A","MTOR",10.9585352435,0.662874777269,"BRCA","TP","RSEM",2475
"TCGA-E9-A3QA","MTOR",10.302744352,-0.680779238431,"BRCA","TP","RSEM",2475
"TCGA-A8-A08F","MTOR",11.0965688354,1.03221143536,"BRCA","TP","RSEM",2475
"TCGA-AR-A24H","MTOR",10.8227667087,0.332489991829,"BRCA","TP","RSEM",2475
"TCGA-AR-A24O","MTOR",10.7743979241,0.222099734061,"BRCA","TP","RSEM",2475
"TCGA-AO-A1KP","MTOR",9.42140678086,-1.74812025603,"BRCA","TP","RSEM",2475
"TCGA-AR-A24N","MTOR",11.1264378464,1.11688979712,"BRCA","TP","RSEM",2475
"TCGA-C8-A1HO","MTOR",11.0944823227,1.02636144526,"BRCA","TP","RSEM",2475
"TCGA-AR-A24M","MTOR",10.7473224407,0.161903082691,"BRCA","TP","RSEM",2475
"TCGA-AR-A24L","MTOR",10.453201276,-0.424131094717,"BRCA","TP","RSEM",2475
"TCGA-A2-A1FX","MTOR",10.573454626,-0.198863867655,"BRCA","TP","RSEM",2475
"TCGA-BH-A0BJ","MTOR",10.7891820573,0.255449132545,"BRCA","TP","RSEM",2475
"TCGA-BH-A0BJ","MTOR",10.8508226244,0.398237543844,"BRCA","NT","RSEM",2475
"TCGA-B6-A0RQ","MTOR",10.6662402497,-0.0117542070693,"BRCA","TP","RSEM",2475
"TCGA-D8-A1JE","MTOR",10.4253650965,-0.473653505929,"BRCA","TP","RSEM",2475
"TCGA-A8-A09Q","MTOR",10.9369460981,0.608237899407,"BRCA","TP","RSEM",2475
"TCGA-GM-A2DL","MTOR",10.5387914976,-0.265734576362,"BRCA","TP","RSEM",2475
"TCGA-A8-A09R","MTOR",11.052715641,0.911021793082,"BRCA","TP","RSEM",2475
"TCGA-C8-A1HJ","MTOR",10.3065819231,-0.674560285073,"BRCA","TP","RSEM",2475
"TCGA-A8-A09T","MTOR",10.7210078208,0.104470698137,"BRCA","TP","RSEM",2475
"TCGA-D8-A1X7","MTOR",11.1365542655,1.14596949954,"BRCA","TP","RSEM",2475
"TCGA-A8-A09V","MTOR",10.8287765084,0.346466231328,"BRCA","TP","RSEM",2475
"TCGA-D8-A1X6","MTOR",10.5087770425,-0.322353430204,"BRCA","TP","RSEM",2475
"TCGA-A8-A09W","MTOR",10.1331022583,-0.939799209584,"BRCA","TP","RSEM",2475
"TCGA-AQ-A1H3","MTOR",11.0728546421,0.966219325033,"BRCA","TP","RSEM",2475
"TCGA-A8-A09X","MTOR",10.1548416476,-0.908282612055,"BRCA","TP","RSEM",2475
